location_id,name,latitude,longitude,region
grid_6483,Global grid 6483,52.500000,-173.750000,global_n_lat45_lon02
grid_4588,Global grid 4588,17.500000,128.750000,global_n_lat31_lon123
grid_5325,Global grid 5325,30.000000,171.250000,global_n_lat36_lon140
grid_5707,Global grid 5707,37.500000,46.250000,global_n_lat39_lon90
grid_6624,Global grid 6624,52.500000,178.750000,global_n_lat45_lon143
grid_5010,Global grid 5010,25.000000,103.750000,global_n_lat34_lon113
grid_3998,Global grid 3998,7.500000,93.750000,global_n_lat27_lon109
grid_2330,Global grid 2330,-20.000000,-116.250000,global_s_lat16_lon25
grid_0647,Global grid 0647,-50.000000,-3.750000,global_s_lat04_lon70
grid_0489,Global grid 0489,-52.500000,-38.750000,global_s_lat03_lon56
grid_2218,Global grid 2218,-22.500000,-36.250000,global_s_lat15_lon57
grid_3211,Global grid 3211,-5.000000,-73.750000,global_s_lat22_lon42
grid_4172,Global grid 4172,10.000000,168.750000,global_n_lat28_lon139
grid_0215,Global grid 0215,-57.500000,-3.750000,global_s_lat01_lon70
grid_1931,Global grid 1931,-27.500000,-33.750000,global_s_lat13_lon58
grid_2398,Global grid 2398,-20.000000,53.750000,global_s_lat16_lon93
grid_5402,Global grid 5402,32.500000,3.750000,global_n_lat37_lon73
grid_3363,Global grid 3363,-2.500000,-53.750000,global_s_lat23_lon50
grid_4412,Global grid 4412,15.000000,48.750000,global_n_lat30_lon91
grid_3478,Global grid 3478,0.000000,-126.250000,global_n_lat24_lon21
grid_6406,Global grid 6406,50.000000,-6.250000,global_n_lat44_lon69
grid_2603,Global grid 2603,-15.000000,-153.750000,global_s_lat18_lon10
grid_6504,Global grid 6504,52.500000,-121.250000,global_n_lat45_lon23
grid_0490,Global grid 0490,-52.500000,-36.250000,global_s_lat03_lon57
grid_5422,Global grid 5422,32.500000,53.750000,global_n_lat37_lon93
grid_3831,Global grid 3831,5.000000,36.250000,global_n_lat26_lon86
grid_3352,Global grid 3352,-2.500000,-81.250000,global_s_lat23_lon39
grid_1572,Global grid 1572,-35.000000,148.750000,global_s_lat10_lon131
grid_3783,Global grid 3783,5.000000,-83.750000,global_n_lat26_lon38
grid_1429,Global grid 1429,-37.500000,151.250000,global_s_lat09_lon132
grid_0803,Global grid 0803,-47.500000,26.250000,global_s_lat05_lon82
grid_6392,Global grid 6392,50.000000,-41.250000,global_n_lat44_lon55
grid_1523,Global grid 1523,-35.000000,26.250000,global_s_lat10_lon82
grid_0307,Global grid 0307,-55.000000,-133.750000,global_s_lat02_lon18
grid_0770,Global grid 0770,-47.500000,-56.250000,global_s_lat05_lon49
grid_0045,Global grid 0045,-60.000000,-68.750000,global_s_lat00_lon44
grid_3200,Global grid 3200,-5.000000,-101.250000,global_s_lat22_lon31
grid_4921,Global grid 4921,25.000000,-118.750000,global_n_lat34_lon24
grid_0525,Global grid 0525,-52.500000,51.250000,global_s_lat03_lon92
grid_4302,Global grid 4302,12.500000,133.750000,global_n_lat29_lon125
grid_4928,Global grid 4928,25.000000,-101.250000,global_n_lat34_lon31
grid_2749,Global grid 2749,-12.500000,-148.750000,global_s_lat19_lon12
grid_4274,Global grid 4274,12.500000,63.750000,global_n_lat29_lon97
grid_2078,Global grid 2078,-25.000000,-26.250000,global_s_lat14_lon61
grid_5251,Global grid 5251,30.000000,-13.750000,global_n_lat36_lon66
grid_1665,Global grid 1665,-32.500000,21.250000,global_s_lat11_lon80
grid_5175,Global grid 5175,27.500000,156.250000,global_n_lat35_lon134
grid_1916,Global grid 1916,-27.500000,-71.250000,global_s_lat13_lon43
grid_1111,Global grid 1111,-42.500000,76.250000,global_s_lat07_lon102
grid_5553,Global grid 5553,35.000000,21.250000,global_n_lat38_lon80
grid_0881,Global grid 0881,-45.000000,-138.750000,global_s_lat06_lon16
grid_5989,Global grid 5989,42.500000,31.250000,global_n_lat41_lon84
grid_2278,Global grid 2278,-22.500000,113.750000,global_s_lat15_lon117
grid_4850,Global grid 4850,22.500000,63.750000,global_n_lat33_lon97
grid_3156,Global grid 3156,-7.500000,148.750000,global_s_lat21_lon131
grid_3849,Global grid 3849,5.000000,81.250000,global_n_lat26_lon104
grid_1355,Global grid 1355,-37.500000,-33.750000,global_s_lat09_lon58
grid_3401,Global grid 3401,-2.500000,41.250000,global_s_lat23_lon88
grid_3705,Global grid 3705,2.500000,81.250000,global_n_lat25_lon104
grid_4008,Global grid 4008,7.500000,118.750000,global_n_lat27_lon119
grid_1222,Global grid 1222,-40.000000,-6.250000,global_s_lat08_lon69
grid_6766,Global grid 6766,55.000000,173.750000,global_n_lat46_lon141
grid_4335,Global grid 4335,15.000000,-143.750000,global_n_lat30_lon14
grid_0186,Global grid 0186,-57.500000,-76.250000,global_s_lat01_lon41
grid_2175,Global grid 2175,-22.500000,-143.750000,global_s_lat15_lon14
grid_6469,Global grid 6469,50.000000,151.250000,global_n_lat44_lon132
grid_4258,Global grid 4258,12.500000,23.750000,global_n_lat29_lon81
grid_4711,Global grid 4711,20.000000,76.250000,global_n_lat32_lon102
grid_1247,Global grid 1247,-40.000000,56.250000,global_s_lat08_lon94
grid_0648,Global grid 0648,-50.000000,-1.250000,global_s_lat04_lon71
grid_4191,Global grid 4191,12.500000,-143.750000,global_n_lat29_lon14
grid_4175,Global grid 4175,10.000000,176.250000,global_n_lat28_lon142
grid_4787,Global grid 4787,22.500000,-93.750000,global_n_lat33_lon34
grid_3901,Global grid 3901,7.500000,-148.750000,global_n_lat27_lon12
grid_1426,Global grid 1426,-37.500000,143.750000,global_s_lat09_lon129
grid_3072,Global grid 3072,-7.500000,-61.250000,global_s_lat21_lon47
grid_5285,Global grid 5285,30.000000,71.250000,global_n_lat36_lon100
grid_2715,Global grid 2715,-15.000000,126.250000,global_s_lat18_lon122
grid_2834,Global grid 2834,-12.500000,63.750000,global_s_lat19_lon97
grid_6188,Global grid 6188,45.000000,168.750000,global_n_lat42_lon139
grid_5842,Global grid 5842,40.000000,23.750000,global_n_lat40_lon81
grid_0210,Global grid 0210,-57.500000,-16.250000,global_s_lat01_lon65
grid_2487,Global grid 2487,-17.500000,-83.750000,global_s_lat17_lon38
grid_3569,Global grid 3569,0.000000,101.250000,global_n_lat24_lon112
grid_2373,Global grid 2373,-20.000000,-8.750000,global_s_lat16_lon68
grid_3328,Global grid 3328,-2.500000,-141.250000,global_s_lat23_lon15
grid_6041,Global grid 6041,42.500000,161.250000,global_n_lat41_lon136
grid_0897,Global grid 0897,-45.000000,-98.750000,global_s_lat06_lon32
grid_6471,Global grid 6471,50.000000,156.250000,global_n_lat44_lon134
grid_5747,Global grid 5747,37.500000,146.250000,global_n_lat39_lon130
grid_6856,Global grid 6856,57.500000,38.750000,global_n_lat47_lon87
grid_1503,Global grid 1503,-35.000000,-23.750000,global_s_lat10_lon62
grid_2564,Global grid 2564,-17.500000,108.750000,global_s_lat17_lon115
grid_4242,Global grid 4242,12.500000,-16.250000,global_n_lat29_lon65
grid_3349,Global grid 3349,-2.500000,-88.750000,global_s_lat23_lon36
grid_0732,Global grid 0732,-47.500000,-151.250000,global_s_lat05_lon11
grid_3794,Global grid 3794,5.000000,-56.250000,global_n_lat26_lon49
grid_6322,Global grid 6322,47.500000,143.750000,global_n_lat43_lon129
grid_0294,Global grid 0294,-55.000000,-166.250000,global_s_lat02_lon05
grid_2999,Global grid 2999,-10.000000,116.250000,global_s_lat20_lon118
grid_2698,Global grid 2698,-15.000000,83.750000,global_s_lat18_lon105
grid_5980,Global grid 5980,42.500000,8.750000,global_n_lat41_lon75
grid_3220,Global grid 3220,-5.000000,-51.250000,global_s_lat22_lon51
grid_2639,Global grid 2639,-15.000000,-63.750000,global_s_lat18_lon46
grid_6419,Global grid 6419,50.000000,26.250000,global_n_lat44_lon82
grid_2081,Global grid 2081,-25.000000,-18.750000,global_s_lat14_lon64
grid_0355,Global grid 0355,-55.000000,-13.750000,global_s_lat02_lon66
grid_4476,Global grid 4476,17.500000,-151.250000,global_n_lat31_lon11
grid_4561,Global grid 4561,17.500000,61.250000,global_n_lat31_lon96
grid_3188,Global grid 3188,-5.000000,-131.250000,global_s_lat22_lon19
grid_6500,Global grid 6500,52.500000,-131.250000,global_n_lat45_lon19
grid_4123,Global grid 4123,10.000000,46.250000,global_n_lat28_lon90
grid_0568,Global grid 0568,-52.500000,158.750000,global_s_lat03_lon135
grid_0352,Global grid 0352,-55.000000,-21.250000,global_s_lat02_lon63
grid_4962,Global grid 4962,25.000000,-16.250000,global_n_lat34_lon65
grid_3923,Global grid 3923,7.500000,-93.750000,global_n_lat27_lon34
grid_0893,Global grid 0893,-45.000000,-108.750000,global_s_lat06_lon28
grid_0034,Global grid 0034,-60.000000,-96.250000,global_s_lat00_lon33
grid_3970,Global grid 3970,7.500000,23.750000,global_n_lat27_lon81
grid_3570,Global grid 3570,0.000000,103.750000,global_n_lat24_lon113
grid_5081,Global grid 5081,27.500000,-78.750000,global_n_lat35_lon40
grid_5399,Global grid 5399,32.500000,-3.750000,global_n_lat37_lon70
grid_7038,Global grid 7038,60.000000,133.750000,global_n_lat48_lon125
grid_1821,Global grid 1821,-30.000000,51.250000,global_s_lat12_lon92
grid_6297,Global grid 6297,47.500000,81.250000,global_n_lat43_lon104
grid_1273,Global grid 1273,-40.000000,121.250000,global_s_lat08_lon120
grid_4929,Global grid 4929,25.000000,-98.750000,global_n_lat34_lon32
grid_2250,Global grid 2250,-22.500000,43.750000,global_s_lat15_lon89
grid_4570,Global grid 4570,17.500000,83.750000,global_n_lat31_lon105
grid_5934,Global grid 5934,42.500000,-106.250000,global_n_lat41_lon29
grid_4286,Global grid 4286,12.500000,93.750000,global_n_lat29_lon109
grid_5567,Global grid 5567,35.000000,56.250000,global_n_lat38_lon94
grid_0411,Global grid 0411,-55.000000,126.250000,global_s_lat02_lon122
grid_4612,Global grid 4612,20.000000,-171.250000,global_n_lat32_lon03
grid_2479,Global grid 2479,-17.500000,-103.750000,global_s_lat17_lon30
grid_2404,Global grid 2404,-20.000000,68.750000,global_s_lat16_lon99
grid_4920,Global grid 4920,25.000000,-121.250000,global_n_lat34_lon23
grid_3754,Global grid 3754,5.000000,-156.250000,global_n_lat26_lon09
grid_4930,Global grid 4930,25.000000,-96.250000,global_n_lat34_lon33
grid_2605,Global grid 2605,-15.000000,-148.750000,global_s_lat18_lon12
grid_4400,Global grid 4400,15.000000,18.750000,global_n_lat30_lon79
grid_0831,Global grid 0831,-47.500000,96.250000,global_s_lat05_lon110
grid_5860,Global grid 5860,40.000000,68.750000,global_n_lat40_lon99
grid_2713,Global grid 2713,-15.000000,121.250000,global_s_lat18_lon120
grid_0046,Global grid 0046,-60.000000,-66.250000,global_s_lat00_lon45
grid_0866,Global grid 0866,-45.000000,-176.250000,global_s_lat06_lon01
grid_6859,Global grid 6859,57.500000,46.250000,global_n_lat47_lon90
grid_0990,Global grid 0990,-45.000000,133.750000,global_s_lat06_lon125
grid_0485,Global grid 0485,-52.500000,-48.750000,global_s_lat03_lon52
grid_5593,Global grid 5593,35.000000,121.250000,global_n_lat38_lon120
grid_4555,Global grid 4555,17.500000,46.250000,global_n_lat31_lon90
grid_0442,Global grid 0442,-52.500000,-156.250000,global_s_lat03_lon09
grid_1455,Global grid 1455,-35.000000,-143.750000,global_s_lat10_lon14
grid_6479,Global grid 6479,50.000000,176.250000,global_n_lat44_lon142
grid_2039,Global grid 2039,-25.000000,-123.750000,global_s_lat14_lon22
grid_1307,Global grid 1307,-37.500000,-153.750000,global_s_lat09_lon10
grid_2581,Global grid 2581,-17.500000,151.250000,global_s_lat17_lon132
grid_5258,Global grid 5258,30.000000,3.750000,global_n_lat36_lon73
grid_5958,Global grid 5958,42.500000,-46.250000,global_n_lat41_lon53
grid_4214,Global grid 4214,12.500000,-86.250000,global_n_lat29_lon37
grid_1770,Global grid 1770,-30.000000,-76.250000,global_s_lat12_lon41
grid_3584,Global grid 3584,0.000000,138.750000,global_n_lat24_lon127
grid_2082,Global grid 2082,-25.000000,-16.250000,global_s_lat14_lon65
grid_2997,Global grid 2997,-10.000000,111.250000,global_s_lat20_lon116
grid_4005,Global grid 4005,7.500000,111.250000,global_n_lat27_lon116
grid_0227,Global grid 0227,-57.500000,26.250000,global_s_lat01_lon82
grid_6409,Global grid 6409,50.000000,1.250000,global_n_lat44_lon72
grid_5048,Global grid 5048,27.500000,-161.250000,global_n_lat35_lon07
grid_3162,Global grid 3162,-7.500000,163.750000,global_s_lat21_lon137
grid_4914,Global grid 4914,25.000000,-136.250000,global_n_lat34_lon17
grid_6377,Global grid 6377,50.000000,-78.750000,global_n_lat44_lon40
grid_1467,Global grid 1467,-35.000000,-113.750000,global_s_lat10_lon26
grid_5809,Global grid 5809,40.000000,-58.750000,global_n_lat40_lon48
grid_3921,Global grid 3921,7.500000,-98.750000,global_n_lat27_lon32
grid_4501,Global grid 4501,17.500000,-88.750000,global_n_lat31_lon36
grid_0813,Global grid 0813,-47.500000,51.250000,global_s_lat05_lon92
grid_0618,Global grid 0618,-50.000000,-76.250000,global_s_lat04_lon41
grid_3662,Global grid 3662,2.500000,-26.250000,global_n_lat25_lon61
grid_4728,Global grid 4728,20.000000,118.750000,global_n_lat32_lon119
grid_2549,Global grid 2549,-17.500000,71.250000,global_s_lat17_lon100
grid_6352,Global grid 6352,50.000000,-141.250000,global_n_lat44_lon15
grid_0012,Global grid 0012,-60.000000,-151.250000,global_s_lat00_lon11
grid_0133,Global grid 0133,-60.000000,151.250000,global_s_lat00_lon132
grid_2935,Global grid 2935,-10.000000,-43.750000,global_s_lat20_lon54
grid_2183,Global grid 2183,-22.500000,-123.750000,global_s_lat15_lon22
grid_4709,Global grid 4709,20.000000,71.250000,global_n_lat32_lon100
grid_5497,Global grid 5497,35.000000,-118.750000,global_n_lat38_lon24
grid_1360,Global grid 1360,-37.500000,-21.250000,global_s_lat09_lon63
grid_1330,Global grid 1330,-37.500000,-96.250000,global_s_lat09_lon33
grid_4483,Global grid 4483,17.500000,-133.750000,global_n_lat31_lon18
grid_6440,Global grid 6440,50.000000,78.750000,global_n_lat44_lon103
grid_4253,Global grid 4253,12.500000,11.250000,global_n_lat29_lon76
grid_6527,Global grid 6527,52.500000,-63.750000,global_n_lat45_lon46
grid_5142,Global grid 5142,27.500000,73.750000,global_n_lat35_lon101
grid_3528,Global grid 3528,0.000000,-1.250000,global_n_lat24_lon71
grid_6293,Global grid 6293,47.500000,71.250000,global_n_lat43_lon100
grid_2694,Global grid 2694,-15.000000,73.750000,global_s_lat18_lon101
grid_4185,Global grid 4185,12.500000,-158.750000,global_n_lat29_lon08
grid_0256,Global grid 0256,-57.500000,98.750000,global_s_lat01_lon111
grid_1729,Global grid 1729,-30.000000,-178.750000,global_s_lat12_lon00
grid_6323,Global grid 6323,47.500000,146.250000,global_n_lat43_lon130
grid_4069,Global grid 4069,10.000000,-88.750000,global_n_lat28_lon36
grid_5400,Global grid 5400,32.500000,-1.250000,global_n_lat37_lon71
grid_4052,Global grid 4052,10.000000,-131.250000,global_n_lat28_lon19
grid_1165,Global grid 1165,-40.000000,-148.750000,global_s_lat08_lon12
grid_1602,Global grid 1602,-32.500000,-136.250000,global_s_lat11_lon17
grid_2028,Global grid 2028,-25.000000,-151.250000,global_s_lat14_lon11
grid_3989,Global grid 3989,7.500000,71.250000,global_n_lat27_lon100
grid_5528,Global grid 5528,35.000000,-41.250000,global_n_lat38_lon55
grid_1366,Global grid 1366,-37.500000,-6.250000,global_s_lat09_lon69
grid_3274,Global grid 3274,-5.000000,83.750000,global_s_lat22_lon105
grid_5361,Global grid 5361,32.500000,-98.750000,global_n_lat37_lon32
grid_6034,Global grid 6034,42.500000,143.750000,global_n_lat41_lon129
grid_3982,Global grid 3982,7.500000,53.750000,global_n_lat27_lon93
grid_6868,Global grid 6868,57.500000,68.750000,global_n_lat47_lon99
grid_1842,Global grid 1842,-30.000000,103.750000,global_s_lat12_lon113
grid_6247,Global grid 6247,47.500000,-43.750000,global_n_lat43_lon54
grid_0919,Global grid 0919,-45.000000,-43.750000,global_s_lat06_lon54
grid_0827,Global grid 0827,-47.500000,86.250000,global_s_lat05_lon106
grid_4171,Global grid 4171,10.000000,166.250000,global_n_lat28_lon138
grid_3492,Global grid 3492,0.000000,-91.250000,global_n_lat24_lon35
grid_5099,Global grid 5099,27.500000,-33.750000,global_n_lat35_lon58
grid_1662,Global grid 1662,-32.500000,13.750000,global_s_lat11_lon77
grid_5901,Global grid 5901,40.000000,171.250000,global_n_lat40_lon140
grid_3774,Global grid 3774,5.000000,-106.250000,global_n_lat26_lon29
grid_5642,Global grid 5642,37.500000,-116.250000,global_n_lat39_lon25
grid_1485,Global grid 1485,-35.000000,-68.750000,global_s_lat10_lon44
grid_1087,Global grid 1087,-42.500000,16.250000,global_s_lat07_lon78
grid_1142,Global grid 1142,-42.500000,153.750000,global_s_lat07_lon133
grid_5845,Global grid 5845,40.000000,31.250000,global_n_lat40_lon84
grid_0492,Global grid 0492,-52.500000,-31.250000,global_s_lat03_lon59
grid_4860,Global grid 4860,22.500000,88.750000,global_n_lat33_lon107
grid_4775,Global grid 4775,22.500000,-123.750000,global_n_lat33_lon22
grid_4469,Global grid 4469,17.500000,-168.750000,global_n_lat31_lon04
grid_5572,Global grid 5572,35.000000,68.750000,global_n_lat38_lon99
grid_3941,Global grid 3941,7.500000,-48.750000,global_n_lat27_lon52
grid_4135,Global grid 4135,10.000000,76.250000,global_n_lat28_lon102
grid_3430,Global grid 3430,-2.500000,113.750000,global_s_lat23_lon117
grid_3753,Global grid 3753,5.000000,-158.750000,global_n_lat26_lon08
grid_6525,Global grid 6525,52.500000,-68.750000,global_n_lat45_lon44
grid_4095,Global grid 4095,10.000000,-23.750000,global_n_lat28_lon62
grid_6271,Global grid 6271,47.500000,16.250000,global_n_lat43_lon78
grid_1064,Global grid 1064,-42.500000,-41.250000,global_s_lat07_lon55
grid_5269,Global grid 5269,30.000000,31.250000,global_n_lat36_lon84
grid_1043,Global grid 1043,-42.500000,-93.750000,global_s_lat07_lon34
grid_4988,Global grid 4988,25.000000,48.750000,global_n_lat34_lon91
grid_5166,Global grid 5166,27.500000,133.750000,global_n_lat35_lon125
grid_2163,Global grid 2163,-22.500000,-173.750000,global_s_lat15_lon02
grid_1361,Global grid 1361,-37.500000,-18.750000,global_s_lat09_lon64
grid_5062,Global grid 5062,27.500000,-126.250000,global_n_lat35_lon21
grid_1758,Global grid 1758,-30.000000,-106.250000,global_s_lat12_lon29
grid_6148,Global grid 6148,45.000000,68.750000,global_n_lat42_lon99
grid_1219,Global grid 1219,-40.000000,-13.750000,global_s_lat08_lon66
grid_4401,Global grid 4401,15.000000,21.250000,global_n_lat30_lon80
grid_0365,Global grid 0365,-55.000000,11.250000,global_s_lat02_lon76
grid_0383,Global grid 0383,-55.000000,56.250000,global_s_lat02_lon94
grid_6022,Global grid 6022,42.500000,113.750000,global_n_lat41_lon117
grid_2624,Global grid 2624,-15.000000,-101.250000,global_s_lat18_lon31
grid_3061,Global grid 3061,-7.500000,-88.750000,global_s_lat21_lon36
grid_4091,Global grid 4091,10.000000,-33.750000,global_n_lat28_lon58
grid_4465,Global grid 4465,17.500000,-178.750000,global_n_lat31_lon00
grid_5315,Global grid 5315,30.000000,146.250000,global_n_lat36_lon130
grid_0613,Global grid 0613,-50.000000,-88.750000,global_s_lat04_lon36
grid_4263,Global grid 4263,12.500000,36.250000,global_n_lat29_lon86
grid_2526,Global grid 2526,-17.500000,13.750000,global_s_lat17_lon77
grid_4035,Global grid 4035,10.000000,-173.750000,global_n_lat28_lon02
grid_1603,Global grid 1603,-32.500000,-133.750000,global_s_lat11_lon18
grid_1012,Global grid 1012,-42.500000,-171.250000,global_s_lat07_lon03
grid_3089,Global grid 3089,-7.500000,-18.750000,global_s_lat21_lon64
grid_3596,Global grid 3596,0.000000,168.750000,global_n_lat24_lon139
grid_0374,Global grid 0374,-55.000000,33.750000,global_s_lat02_lon85
grid_4367,Global grid 4367,15.000000,-63.750000,global_n_lat30_lon46
grid_3176,Global grid 3176,-5.000000,-161.250000,global_s_lat22_lon07
grid_4759,Global grid 4759,22.500000,-163.750000,global_n_lat33_lon06
grid_3007,Global grid 3007,-10.000000,136.250000,global_s_lat20_lon126
grid_0426,Global grid 0426,-55.000000,163.750000,global_s_lat02_lon137
grid_0354,Global grid 0354,-55.000000,-16.250000,global_s_lat02_lon65
grid_3124,Global grid 3124,-7.500000,68.750000,global_s_lat21_lon99
grid_5705,Global grid 5705,37.500000,41.250000,global_n_lat39_lon88
grid_5742,Global grid 5742,37.500000,133.750000,global_n_lat39_lon125
grid_0779,Global grid 0779,-47.500000,-33.750000,global_s_lat05_lon58
grid_0269,Global grid 0269,-57.500000,131.250000,global_s_lat01_lon124
grid_2808,Global grid 2808,-12.500000,-1.250000,global_s_lat19_lon71
grid_1644,Global grid 1644,-32.500000,-31.250000,global_s_lat11_lon59
grid_3049,Global grid 3049,-7.500000,-118.750000,global_s_lat21_lon24
grid_2219,Global grid 2219,-22.500000,-33.750000,global_s_lat15_lon58
grid_4371,Global grid 4371,15.000000,-53.750000,global_n_lat30_lon50
grid_0653,Global grid 0653,-50.000000,11.250000,global_s_lat04_lon76
grid_0814,Global grid 0814,-47.500000,53.750000,global_s_lat05_lon93
grid_4888,Global grid 4888,22.500000,158.750000,global_n_lat33_lon135
grid_5781,Global grid 5781,40.000000,-128.750000,global_n_lat40_lon20
grid_3716,Global grid 3716,2.500000,108.750000,global_n_lat25_lon115
grid_5604,Global grid 5604,35.000000,148.750000,global_n_lat38_lon131
grid_0454,Global grid 0454,-52.500000,-126.250000,global_s_lat03_lon21
grid_0672,Global grid 0672,-50.000000,58.750000,global_s_lat04_lon95
grid_6535,Global grid 6535,52.500000,-43.750000,global_n_lat45_lon54
grid_6619,Global grid 6619,52.500000,166.250000,global_n_lat45_lon138
grid_5575,Global grid 5575,35.000000,76.250000,global_n_lat38_lon102
grid_2448,Global grid 2448,-20.000000,178.750000,global_s_lat16_lon143
grid_5040,Global grid 5040,25.000000,178.750000,global_n_lat34_lon143
grid_0348,Global grid 0348,-55.000000,-31.250000,global_s_lat02_lon59
grid_1325,Global grid 1325,-37.500000,-108.750000,global_s_lat09_lon28
grid_0960,Global grid 0960,-45.000000,58.750000,global_s_lat06_lon95
grid_6402,Global grid 6402,50.000000,-16.250000,global_n_lat44_lon65
grid_3310,Global grid 3310,-5.000000,173.750000,global_s_lat22_lon141
grid_2663,Global grid 2663,-15.000000,-3.750000,global_s_lat18_lon70
grid_2131,Global grid 2131,-25.000000,106.250000,global_s_lat14_lon114
grid_1563,Global grid 1563,-35.000000,126.250000,global_s_lat10_lon122
grid_1038,Global grid 1038,-42.500000,-106.250000,global_s_lat07_lon29
grid_2833,Global grid 2833,-12.500000,61.250000,global_s_lat19_lon96
grid_6875,Global grid 6875,57.500000,86.250000,global_n_lat47_lon106
grid_1956,Global grid 1956,-27.500000,28.750000,global_s_lat13_lon83
grid_6446,Global grid 6446,50.000000,93.750000,global_n_lat44_lon109
grid_1052,Global grid 1052,-42.500000,-71.250000,global_s_lat07_lon43
grid_6731,Global grid 6731,55.000000,86.250000,global_n_lat46_lon106
grid_1428,Global grid 1428,-37.500000,148.750000,global_s_lat09_lon131
grid_6044,Global grid 6044,42.500000,168.750000,global_n_lat41_lon139
grid_0366,Global grid 0366,-55.000000,13.750000,global_s_lat02_lon77
grid_5410,Global grid 5410,32.500000,23.750000,global_n_lat37_lon81
grid_3977,Global grid 3977,7.500000,41.250000,global_n_lat27_lon88
grid_0280,Global grid 0280,-57.500000,158.750000,global_s_lat01_lon135
grid_7044,Global grid 7044,60.000000,148.750000,global_n_lat48_lon131
grid_6960,Global grid 6960,60.000000,-61.250000,global_n_lat48_lon47
grid_0311,Global grid 0311,-55.000000,-123.750000,global_s_lat02_lon22
grid_3948,Global grid 3948,7.500000,-31.250000,global_n_lat27_lon59
grid_6078,Global grid 6078,45.000000,-106.250000,global_n_lat42_lon29
grid_5885,Global grid 5885,40.000000,131.250000,global_n_lat40_lon124
grid_0259,Global grid 0259,-57.500000,106.250000,global_s_lat01_lon114
grid_3434,Global grid 3434,-2.500000,123.750000,global_s_lat23_lon121
grid_6827,Global grid 6827,57.500000,-33.750000,global_n_lat47_lon58
grid_1660,Global grid 1660,-32.500000,8.750000,global_s_lat11_lon75
grid_6282,Global grid 6282,47.500000,43.750000,global_n_lat43_lon89
grid_5068,Global grid 5068,27.500000,-111.250000,global_n_lat35_lon27
grid_3079,Global grid 3079,-7.500000,-43.750000,global_s_lat21_lon54
grid_5817,Global grid 5817,40.000000,-38.750000,global_n_lat40_lon56
grid_6760,Global grid 6760,55.000000,158.750000,global_n_lat46_lon135
grid_5652,Global grid 5652,37.500000,-91.250000,global_n_lat39_lon35
grid_0622,Global grid 0622,-50.000000,-66.250000,global_s_lat04_lon45
grid_5059,Global grid 5059,27.500000,-133.750000,global_n_lat35_lon18
grid_6710,Global grid 6710,55.000000,33.750000,global_n_lat46_lon85
grid_5876,Global grid 5876,40.000000,108.750000,global_n_lat40_lon115
grid_0886,Global grid 0886,-45.000000,-126.250000,global_s_lat06_lon21
grid_6838,Global grid 6838,57.500000,-6.250000,global_n_lat47_lon69
grid_3529,Global grid 3529,0.000000,1.250000,global_n_lat24_lon72
grid_2708,Global grid 2708,-15.000000,108.750000,global_s_lat18_lon115
grid_2337,Global grid 2337,-20.000000,-98.750000,global_s_lat16_lon32
grid_0393,Global grid 0393,-55.000000,81.250000,global_s_lat02_lon104
grid_2711,Global grid 2711,-15.000000,116.250000,global_s_lat18_lon118
grid_4112,Global grid 4112,10.000000,18.750000,global_n_lat28_lon79
grid_5131,Global grid 5131,27.500000,46.250000,global_n_lat35_lon90
grid_6145,Global grid 6145,45.000000,61.250000,global_n_lat42_lon96
grid_5677,Global grid 5677,37.500000,-28.750000,global_n_lat39_lon60
grid_5852,Global grid 5852,40.000000,48.750000,global_n_lat40_lon91
grid_3793,Global grid 3793,5.000000,-58.750000,global_n_lat26_lon48
grid_4840,Global grid 4840,22.500000,38.750000,global_n_lat33_lon87
grid_2086,Global grid 2086,-25.000000,-6.250000,global_s_lat14_lon69
grid_4736,Global grid 4736,20.000000,138.750000,global_n_lat32_lon127
grid_5813,Global grid 5813,40.000000,-48.750000,global_n_lat40_lon52
grid_6665,Global grid 6665,55.000000,-78.750000,global_n_lat46_lon40
grid_0935,Global grid 0935,-45.000000,-3.750000,global_s_lat06_lon70
grid_5196,Global grid 5196,30.000000,-151.250000,global_n_lat36_lon11
grid_5874,Global grid 5874,40.000000,103.750000,global_n_lat40_lon113
grid_5306,Global grid 5306,30.000000,123.750000,global_n_lat36_lon121
grid_3035,Global grid 3035,-7.500000,-153.750000,global_s_lat21_lon10
grid_3527,Global grid 3527,0.000000,-3.750000,global_n_lat24_lon70
grid_2768,Global grid 2768,-12.500000,-101.250000,global_s_lat19_lon31
grid_3809,Global grid 3809,5.000000,-18.750000,global_n_lat26_lon64
grid_3345,Global grid 3345,-2.500000,-98.750000,global_s_lat23_lon32
grid_0317,Global grid 0317,-55.000000,-108.750000,global_s_lat02_lon28
grid_2204,Global grid 2204,-22.500000,-71.250000,global_s_lat15_lon43
grid_2128,Global grid 2128,-25.000000,98.750000,global_s_lat14_lon111
grid_5547,Global grid 5547,35.000000,6.250000,global_n_lat38_lon74
grid_1518,Global grid 1518,-35.000000,13.750000,global_s_lat10_lon77
grid_0983,Global grid 0983,-45.000000,116.250000,global_s_lat06_lon118
grid_0008,Global grid 0008,-60.000000,-161.250000,global_s_lat00_lon07
grid_5228,Global grid 5228,30.000000,-71.250000,global_n_lat36_lon43
grid_0749,Global grid 0749,-47.500000,-108.750000,global_s_lat05_lon28
grid_1795,Global grid 1795,-30.000000,-13.750000,global_s_lat12_lon66
